candidate_id,epoch,mjd,candidate_ra,candidate_dec,sigma_obs_arcsec,catalogue,matched_object,object_type,matched_ra,matched_dec,separation_arcsec,match_status,expected_ra_at_epoch,expected_dec_at_epoch,sigma_cat_arcsec,sigma_total_arcsec,chi2,n_consistent_sources,p_chance,pmra_mas_yr,pmdec_mas_yr,gaia_g_mag,mag_residual,notes
3EPOCH-002,B,60835.420874722,154.54799304090884,-42.3410598516556,1.08,Gaia DR3,Gaia DR3 5416104569447889408,star (Gaia DR3 point source),154.54836297203877,-42.34095948774031,1.0485782859666983,MATCH,154.54836297203877,-42.34095948774031,0.00046159684053489206,1.0800000986442748,0.9426579397695325,1.0,0.01184076767848563,-13.005682419251578,-1.86266375896286,16.116064071655273,0.8662161554734917,Propagated J2016.0 -> J2025.437 (catalogue PM); chi2=0.94 (accept <= 13.816); 1 consistent source(s); local density 12.4/arcmin^2; P_chance=0.0118; flux-vs-G residual +0.87 mag (scatter 0.66)
3EPOCH-002,B,60835.420874722,154.54799304090884,-42.3410598516556,1.08,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
3EPOCH-002,B,60835.420874722,154.54799304090884,-42.3410598516556,1.08,JPL Small-Body Identification (sb_ident),,,155.47962499999997,-42.17225,2555.6288918552227,NO_MATCH,155.47962499999997,-42.17225,,,5599484.767562717,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-06-09_10:06:03 UTC; 2 object(s) in field; nearest (2010 HK) at 42.6' (geocentric)
3EPOCH-002,B,60835.420874722,154.54799304090884,-42.3410598516556,1.08,JPL Horizons (planets),,,147.98478,14.34834,205238.02280479722,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 57.0 deg
3EPOCH-002,B,60835.420874722,154.54799304090884,-42.3410598516556,1.08,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-002,B,60835.420874722,154.54799304090884,-42.3410598516556,1.08,MPC Checker,,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-005,A,60804.58166331,153.78713081959637,-41.282016748846885,1.08,Gaia DR3,Gaia DR3 5416976860125656576,star (Gaia DR3 point source),153.7869366717729,-41.28205117516323,0.539651298311242,MATCH,153.7869366717729,-41.28205117516323,0.0005137654900905583,1.0800001222013722,0.24967717581059284,1.0,0.0024239202475865307,-6.923533457330355,-2.8685627997345784,15.670868873596191,0.7250314432734872,Propagated J2016.0 -> J2025.353 (catalogue PM); chi2=0.25 (accept <= 13.816); 1 consistent source(s); local density 9.5/arcmin^2; P_chance=0.0024; flux-vs-G residual +0.73 mag (scatter 0.66)
3EPOCH-005,A,60804.58166331,153.78713081959637,-41.282016748846885,1.08,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
3EPOCH-005,A,60804.58166331,153.78713081959637,-41.282016748846885,1.08,JPL Small-Body Identification (sb_ident),,,151.87362499999998,-41.146388888888886,5204.819902399621,NO_MATCH,151.87362499999998,-41.146388888888886,,,23225437.428339507,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-05-09_13:57:35 UTC; 6 object(s) in field; nearest (2023 RW3) at 86.7' (geocentric)
3EPOCH-005,A,60804.58166331,153.78713081959637,-41.282016748846885,1.08,JPL Horizons (planets),,,132.23565,19.69771,231022.55869960348,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 64.2 deg
