track_id,A_source,C_source,B_source,A_ra,A_dec,C_ra,C_dec,B_ra,B_dec,total_motion_arcsec,motion_arcsec_per_day,C_prediction_error_arcsec,C_gate_arcsec,motion_significance_chi2,flux_A,flux_C,flux_B,A_class,C_class,B_class,A_counterpart_epochs,C_counterpart_epochs,B_counterpart_epochs,passes_fixed_4arcsec_C_gate,rejection_reason,rejection_detail
REJ-0248,32676,30644,34500,155.9993869387701,-44.670423094339164,155.97856736736483,-44.6794465477209,155.9636624712236,-44.685153490395564,105.71259494115937,3.4278631035301372,2.1295511484492486,3.9202166155987768,20516.652764171944,6.606371302139232,3.4952492683074174,4.901950545302885,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0249,26098,23591,27193,153.46176171682262,-42.84407599165981,153.48385587246972,-42.84196255286469,153.4995944793936,-42.84132901619458,100.35194887719551,3.2540374504565963,2.130468595663507,3.743570693341932,18488.627098562636,5.343651243301311,4.4747433900991656,4.388048590185592,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0250,32162,29732,33351,153.0005872941597,-43.28926839655115,153.0175307041118,-43.27844053063192,153.03135794169043,-43.27001739278022,106.33292859267003,3.4479781980188795,2.1312971987616316,3.958574410139147,18673.717024379177,2.7821925064595576,2.0034125028601717,2.4157937254806923,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0251,13250,10280,13703,157.5242017545798,-43.145877076315344,157.5377324874016,-43.13405512118641,157.54681184471977,-43.12453225353444,97.1223854836398,3.149314818272199,2.136335946760068,3.6308484535672805,17317.760240234107,4.746159521941645,8.57495193507533,4.5136402233980375,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0252,18005,15363,18912,154.6810018085379,-42.47650431292429,154.66374097513614,-42.46824657387755,154.65148820726756,-42.46117801917034,95.84739482958365,3.1079716517099034,2.137468518796036,3.805502268573307,13391.979664256643,1.1562869964772315,1.2588426757380873,1.4770983302180205,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0253,21136,18599,22245,155.84932651026395,-43.351952830770784,155.84747117579587,-43.35278801541705,155.8473447044887,-43.352906578420985,6.221116954296367,0.20172749786577535,2.140400828830861,2.1548544020471962,74.0094904405153,7.384818868830504,12.608071734670606,14.60232659976534,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0254,16808,14229,17903,154.6542680494574,-42.32266506892398,154.63590737828983,-42.32894578519304,154.6209440163977,-42.33379154765863,97.31677117034968,3.155618017277938,2.155982757472435,3.8389185047328476,13805.735146390785,1.087076460176082,0.9917310041214078,0.8391948324098419,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0255,18387,15773,19352,153.88592358624078,-42.165210951396475,153.88415042884546,-42.16456536891936,153.88417038635063,-42.164424506603474,5.468208477732061,0.1773134988660686,2.157838124301487,2.082955689767591,63.19131338357588,44.723371708607175,42.123577129318726,48.57863090365561,BLEND_FRAGMENT,STATIONARY,STATIONARY,,AB,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0256,11790,8905,12423,155.81536894446137,-42.22818408638109,155.8013477080181,-42.22009474971342,155.78992472625367,-42.21480716470992,83.1897916391041,2.697533037655252,2.1616637846897215,3.361274970228775,12033.904790477567,4.210825076983914,6.625398887362652,3.753490068566301,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0257,25299,22806,26376,154.6596269429431,-43.29566886658195,154.680485084292,-43.2932274333183,154.6971469268196,-43.290888012988766,99.80770315651685,3.2363896022866885,2.1622350200505016,3.814711868459406,16188.817911099515,4.236870150959319,3.163460976783173,1.7639819460013617,FREE,STATIONARY,STATIONARY,,AB,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0258,29943,27485,31098,153.41589999380548,-43.240167948068965,153.4179902295286,-43.2260973740219,153.4208572234903,-43.21527949003817,90.53710484964992,2.935778857640355,2.165543809183332,3.578624645715936,14253.440380492082,4.097827791072094,2.2559813730012586,3.381559022012908,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0259,20433,17872,21496,156.7337035077254,-43.64982313970381,156.73177015679164,-43.649616673424326,156.73177972722664,-43.6495790771758,5.087629712798547,0.1649727564310844,2.168662558362825,2.3235235155743363,45.008805588163874,2.6307870275709453,3.8939951207139507,4.75185056529916,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0260,30760,28351,32011,154.95729358213094,-44.01263473574427,154.9802484325738,-44.01108694349015,154.99587563332253,-44.009543795018295,100.51213918663952,3.2592318215870355,2.173467997064247,3.7360764565203963,19319.13664951497,6.896132315162412,5.448490617161464,8.092882100228737,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0261,27338,25092,28908,154.78602242367026,-43.57184177237686,154.7870642762722,-43.58473546886417,154.78829200447382,-43.59526939862229,84.54686101987522,2.741537709585452,2.1743121103623255,3.4660800571314025,11069.789121275797,1.7055896263629535,2.500625251450473,2.6110859235236616,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0262,24441,22036,25684,156.0158560004638,-43.794780424056135,156.03606585477655,-43.804083157167106,156.05051314025445,-43.811953035482446,109.22518037715457,3.541763079410469,2.179329830808572,3.958279587782825,21560.353654789596,3.6181378756497296,6.977338266291705,8.133775030074313,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0263,23951,21519,25143,156.09273917281251,-43.77504734371347,156.07580577080884,-43.76580434027323,156.0620277514754,-43.75951155040323,97.48246217888266,3.1609907554559475,2.1850191665593006,3.7479109137005353,15694.525957385877,2.474734736800024,2.060141587939639,3.6733935755844933,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0264,9227,6133,9551,154.6753274553642,-41.40238044939932,154.6805997197828,-41.39037979249425,154.6836888166767,-41.38236800635861,75.50088868703541,2.4482107430820226,2.1871031505091607,3.368106664483653,8309.75619818699,0.5778826132149699,0.9469458173969532,0.8515255390721255,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0265,24639,22092,25610,156.7767672176634,-44.14263626640749,156.7949415096976,-44.135510527103754,156.80966217696957,-44.12970905752312,96.89709543421651,3.142009506654029,2.1933226618616573,3.7666725200485898,13686.918237251368,1.6334462614863379,2.2039441675702505,1.762039521779788,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0266,25600,23208,26858,154.4210860136494,-43.223298040174235,154.42051718213236,-43.2219060491601,154.42083156086264,-43.221795296865736,5.450901524363138,0.1767522992576315,2.2009528768264226,2.3679310631111745,46.01305233771474,1.9072995984993573,2.8273049747793033,3.344597255686646,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0267,26101,23909,27739,153.7652163571075,-42.98083114626416,153.75961890287843,-42.99817187549456,153.75475857212206,-43.01192263655509,115.26662366435094,3.7376644339063754,2.2023599843142088,4.177564350875426,21943.3215533659,2.243795556770171,3.1494661425881905,3.12794098152602,STATIONARY,STATIONARY,STATIONARY,CB,A,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0268,26668,24419,28195,155.66516027427863,-43.88246061983161,155.66237701693368,-43.89401347359388,155.66068831508812,-43.90359169293812,76.95144122980426,2.4952467234574622,2.2081130251143466,3.289933237078473,9779.77220676034,2.104282772178076,2.6510871553615134,3.419205412476629,BLEND_FRAGMENT,STATIONARY,STATIONARY,,AB,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0269,32178,30018,33878,152.70204150566846,-43.15393288986277,152.7085415448604,-43.16877288750832,152.71298648559036,-43.178715479808176,93.73173927545238,3.0393688743604135,2.208183776762354,3.5948490095945718,15277.062299699843,3.195598043803641,4.1587724771601975,6.735864709499742,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0270,21455,19026,22762,153.62192006946148,-42.400333973610906,153.61660391034485,-42.411110726057515,153.61124568026278,-42.41925812455598,73.79901950053846,2.3930255062171546,2.209366131410425,3.3103080560996303,8434.232233575634,0.9317553003084611,1.0981510903851126,2.0474065189862256,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0271,32019,29807,33544,156.3063027097341,-44.73187433295069,156.30583748855952,-44.73330933671247,156.30574020295128,-44.73331664481583,5.3879230956301,0.17471014494014034,2.211282794982445,2.245437839865047,50.47882932450545,3.3450766489572277,7.180775911317008,7.865890203782843,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0272,19933,17477,21235,154.15285575148243,-42.46220749872713,154.156407456729,-42.48007919278704,154.15805865559798,-42.49250068836763,109.92697491861627,3.564519645137328,2.2225355736481682,4.023183651068484,22185.11041508006,5.104786151146077,2.739034678911944,5.4891447346435935,STATIONARY,FREE,STATIONARY,CB,,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0273,13312,10370,13870,156.21250242395038,-42.59012012073709,156.20379455155594,-42.57534993662237,156.19598995262106,-42.56480816103326,101.09149267523493,3.2780180830402057,2.2242856770201764,3.925727656401634,14897.499290986585,1.9530435152511163,1.3488066939366408,1.2940915111333646,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0274,32526,30281,34008,155.45523875159523,-44.41879962803973,155.46987531308073,-44.42236207870991,155.48104419356935,-44.42604391324308,71.29022980372196,2.3116748626063286,2.224932654924128,3.115887418817432,8393.734966140453,2.3180621402201695,5.282318116273167,3.587796653420375,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0275,30496,28171,31940,153.75925499708953,-43.4538077811031,153.76118062627927,-43.454199873052936,153.76113101537732,-43.45436478655176,5.296883992045852,0.17175808814569118,2.229194228196097,2.230719735638059,51.51028632337095,7.043126670114186,5.727527553420451,6.295159445130046,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0276,5706,2606,6043,156.77182641548583,-41.856518045709244,156.77097651301335,-41.858349580852945,156.77055480693338,-41.85863437961132,8.34693236508475,0.2706597212740956,2.236864561311646,2.505294569901285,101.56356668095573,1.432225235383686,1.1133032540561172,1.7078448768823498,STATIONARY,STATIONARY,STATIONARY,CB,B,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0277,14832,12233,15910,156.62737616401841,-42.95190729929989,156.62042211141468,-42.967043661863116,156.61654152822572,-42.9788047908555,100.94998596166553,3.2734295508731885,2.242162205085174,3.8913000111683034,16830.915848559962,2.181778344635631,1.5405888711599498,2.7966016533748665,BLEND_FRAGMENT,STATIONARY,STATIONARY,,AB,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0278,27177,24993,28819,155.60852282664504,-43.9144159995313,155.59161963206338,-43.924998651005055,155.57963169545857,-43.933845346155806,102.49055447037892,3.3233844115254927,2.2443311045761223,3.810979469362934,18265.610118704655,5.36517077887872,6.855771182775553,2.887573368852252,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0279,8215,5213,8691,156.64830986707912,-42.14200290203183,156.6457633165441,-42.14109215169028,156.6453326247886,-42.14054785029639,9.518367428362998,0.30864496829057525,2.2453219907502704,2.1031569542361903,185.9641788886871,80.05035383308714,75.61965120766668,67.30698312696029,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0280,31376,29149,32940,156.06335253610186,-44.559849732395826,156.05505938846827,-44.56110350741917,156.04746354310214,-44.56235223088532,41.73925993479553,1.3534477058176184,2.2556871420095024,2.7612357582928926,2697.9497733952785,1.9368670831013666,1.4212524612661597,2.3801425287454396,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0281,28062,25738,29459,156.00553754595938,-44.18491654275328,156.00577086280566,-44.18533017215846,156.00586287713045,-44.18672655773755,6.569953868497362,0.21303897109187933,2.2597198632727897,2.3522620373323178,71.28856342621773,2.707805071299507,2.233972221875939,2.093720752931558,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0282,23157,20578,24096,156.70043891204242,-43.948398760679424,156.72111933465803,-43.94289560442064,156.73754569140425,-43.93809509161819,103.08905922300829,3.342791676667055,2.2624547964040786,3.865240570427441,18479.56103317823,2.3322730324356398,2.9608420267779474,5.10473235307634,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
