id,ra,dec,x,y,flux
6655,156.72750259333458,-43.02086763878872,1631.59295404032,1003.1444169367855,6.449242483009153
6656,157.196804364863,-43.22239608978754,1863.2222188198912,1003.4498901560889,6.080756554283585
6659,155.45397756466355,-42.46799653289252,997.0631545670948,1003.8871764379905,2.9088119915994683
6660,153.8169208679321,-41.73778712848643,167.22259375660323,1004.8694552629472,0.5199699489205749
6661,154.983414395349,-42.26191973785274,760.5832930304052,1004.9526691561787,1.6693841852364761
6662,155.6047261420003,-42.53609307569641,1073.2318810312502,1004.7843417196035,5.675131255224764
6663,156.62835643736426,-42.98174905360098,1583.4836568784906,1004.9409682335184,2.5353413407141
6665,157.18289003311267,-43.21987337355596,1857.289152581846,1005.172544244847,2.036810203338775
6669,155.22478260939027,-42.37152321160352,883.0807431976303,1006.2516906450222,0.6785230282625657
6670,156.09669259958486,-42.75302950659602,1319.7233784358764,1005.7039696091704,1.7138124173786327
6671,156.34476362307694,-42.86101593010509,1443.274064457206,1005.8416168100787,1.2049914431178483
6672,156.49449694279147,-42.9248882973903,1517.3757101576425,1005.3887701791099,4.142149186087727
6673,157.41222727710482,-43.31965777160331,1970.5068656739288,1006.3010253406607,5.768142277155876
6676,156.40260595557484,-42.88875405561241,1472.7464389423812,1007.2007305259439,2.9614481661225227
6680,154.55450650677017,-42.076152058485654,544.9550725743932,1007.7537106696235,3.776722658819758
6684,154.27390089294585,-41.952201292180845,402.85805089356273,1008.7830476113214,2.56685773982822
6685,154.4716073797192,-42.04131949664428,503.51666591393763,1008.9196166371862,6.471436630685609
6687,154.94920216955276,-42.25415861170737,745.4109196650707,1008.6915075468015,2.7108911106298734
6688,155.02408041569595,-42.288886836473694,783.6473419068727,1009.423606975343,4.0979251874713265
6689,155.34547389375098,-42.43015746413159,945.326306698157,1008.9170415801285,5.371636285298834
6690,155.5434669075267,-42.51871901981564,1045.1695698306532,1009.5878159554884,2.8765850027972
6691,155.620611489883,-42.55124890866657,1083.4797522346007,1008.8989097585679,2.5000574196211116
6692,156.44999197944185,-42.913242837549774,1497.3607205292208,1009.2148520908352,7.429125523098774
6693,157.46311467308826,-43.34731291030254,1997.0581945972785,1009.3703180258133,1.6723077604532037
6694,153.8247256653009,-41.75185227568217,174.29428274072967,1010.1349028695539,5.521556950499086
6698,155.84296350248488,-42.65146938477084,1195.5758106912863,1010.3012729653882,13.930594084738722
