source_a,source_b,ra_a,dec_a,ra_b,dec_b,separation_arcsec,flux_a,flux_b,brightness_change_percent
119,123,158.14406559865034,-41.68717764780851,158.1443549754371,-41.68713325364239,0.7942166964052477,4.4821987840479,3.5008472299900855,-21.89442283440071
120,114,158.20280921183644,-41.71005455454923,158.20303392074473,-41.710418510686516,1.4427153430534219,1.3670470995457316,1.6162223775776845,18.22726357524577
121,124,158.22477672325064,-41.72190318995548,158.22472689707558,-41.72169238078998,0.7706318123703646,0.9991922921220271,0.887573832590353,-11.170868751862084
124,121,156.61995566431682,-41.0311280716992,156.62006334435958,-41.03105580513959,0.3914008934685348,3.9512132419491977,3.24859009030869,-17.7824660076785
126,128,158.0890592572699,-41.665444021292686,158.08868315544066,-41.665624221548214,1.2016238290615788,1.100589162518782,0.8694811374374547,-20.99857357784798
127,130,158.16588871787854,-41.6985204796438,158.16598852860088,-41.698193824711794,1.2061737052723596,2.710514271702996,2.456022243252091,-9.38906801221193
135,136,154.78053201832833,-40.2202755746369,154.7808771165855,-40.220144078802754,1.060177785307581,84.53700451462187,104.0430834827463,23.074012475507782
136,131,155.02361140558753,-40.32894236848727,155.02341758011224,-40.328884145449656,0.5717465891454471,46.242659704933345,46.502338182431394,0.5615561024279615
138,142,158.00130704297771,-41.6326058458058,158.0018560315797,-41.63242518262206,1.6140144533475285,0.6319226624936671,0.3560848582178988,-43.65056369196644
139,135,158.01395304702555,-41.637361093817844,158.01358436145244,-41.63742197472378,1.0158775781952154,0.7469554580674481,0.402239767470666,-46.14943058166331
141,137,155.47892141939383,-40.53526545155816,155.47865729080732,-40.53512850353026,0.8748157389076225,3.6553147162255515,3.994548560889114,9.280564629845403
145,148,156.56197031763472,-41.0138713715502,156.56185890576023,-41.01358548948979,1.0727496258647131,41.012622205051535,41.5172598958384,1.2304448329682964
146,150,157.26766189485474,-41.32042001643477,157.26759807108522,-41.320421311500844,0.1726235440376434,2.1190854124069234,0.8646883658917304,-59.1952093658372
148,152,158.4129415513443,-41.8087653522546,158.41320346919892,-41.80852748924146,1.1077969475004878,3.9927053031605575,3.8782253130660513,-2.8672286432932017
150,144,155.17628221786617,-40.40193544065597,155.17617247517563,-40.40226226522243,1.214424407644311,4.508866375565387,4.52715763397398,0.40567310904837317
151,146,155.54307927104244,-40.565920841472554,155.5428053990694,-40.56594598263005,0.7544254262799523,3.6603042060602227,3.162002886680754,-13.613658628549253
152,149,156.72540529183055,-41.087698375179954,156.72436661185571,-41.08743591471061,2.9724628224520826,1.9103165559371773,1.6599310762693404,-13.107015111691837
156,151,157.5227992367492,-41.43026388310545,157.52289388861263,-41.43048326797393,0.830078540359369,15.381138535352909,15.10968251769276,-1.7648629653534365
160,160,156.05025943183438,-40.793184268517805,156.05072429450138,-40.79305690679689,1.347378570824078,3.925041324126786,3.886218940757779,-0.989094895138303
164,167,157.3125412042021,-41.34542952476336,157.31264154212934,-41.34541848696953,0.2740757435921215,0.7436627443050723,0.8141757004291343,9.48184599323367
168,163,154.8357630103554,-40.25484124243045,154.83540955512905,-40.254435675444036,1.753498070907482,1.0008076480112207,0.4726139411794423,-52.7767456495153
171,176,156.39415664101108,-40.948512986102024,156.3945073517224,-40.948409070001595,1.0243636211585234,2.4584700461151967,2.2950714494405715,-6.64635295975328
172,165,156.6899896030898,-41.075741143268786,156.68963355815245,-41.07574484259641,0.9663371631952539,14.070310705994489,14.755511724098803,4.869835730154786
173,179,157.4989303322165,-41.42764279506073,157.49897155383317,-41.42734352618393,1.0830984370827925,9.644206993110329,9.012404459696109,-6.5511092188872535
174,168,157.57472958030456,-41.4589010023075,157.57569805035394,-41.458831918554644,2.624695483152215,9.687554855416044,9.56126195190109,-1.3036612994696781
177,170,155.044943665615,-40.350700706664135,155.04523767214562,-40.35079342243906,0.8729500952604137,27.330564105784457,26.07861978626073,-4.580748186089416
180,174,156.06910340236834,-40.80560849550473,156.06945986161983,-40.80587237417262,1.3586451735784335,8.457388422825549,7.801427854986021,-7.756065289246539
182,178,157.19521521943653,-41.29713965442088,157.19478226083714,-41.29688599435967,1.484978237121283,0.17375890127456492,-0.08475019194922855,-148.77459015196615
184,180,158.2228060081582,-41.7381108875596,158.22305660897763,-41.73814902642861,0.6870485623154633,0.2086102908920427,0.06798024701125815,-67.41280273347665
185,181,158.48603428569643,-41.84795844648515,158.48581264511475,-41.84784870854583,0.7136885354392849,2.4975147050521174,3.000774409426438,20.150420069851748
190,188,155.78800321297004,-40.684823812070434,155.7884676040482,-40.68472460045711,1.317095659624858,340.14059795903,330.1432667843859,-2.939176103832299
191,184,155.87602613675008,-40.72198458660307,155.8762337505848,-40.722211590593986,0.9943358645548379,45.516667125609764,48.335982355149255,6.194028270477684
196,185,157.9392491740791,-41.61928487922471,157.93874271706767,-41.619105633530296,1.5080445642014393,34.48093467654995,32.542178927302,-5.6226890814722505
197,186,157.9739904567006,-41.634084747305174,157.9737769448068,-41.634136969228685,0.6044645793218748,6.564028876867615,7.0162263047029905,6.8890225243976335
198,187,158.04161360499788,-41.66216269191647,158.041824078081,-41.662243689640185,0.6367515049924213,1.5219591258447907,0.6892277833981248,-54.714435381728364
200,194,158.1548419461027,-41.711321270974054,158.1546949348116,-41.711083417343275,0.9430237007701956,4.960860806869259,4.897828598374352,-1.270590144509322
203,189,156.15870157343997,-40.848447590188535,156.15863343921887,-40.84882145459153,1.358640704595577,11.107835023577806,10.81164597117725,-2.6664876798391184
204,191,157.06975104455827,-41.24807360407184,157.0698158999243,-41.24822143348209,0.5603904990278471,1.318839455976943,1.138406051718336,-13.681225826304166
206,201,157.820483663033,-41.57127665354109,157.8208021685855,-41.57127515831919,0.8578386667926565,11.886621976157207,12.22288967163256,2.8289592800196397
207,202,157.95948423958012,-41.6305183461953,157.95941657092587,-41.63013163920533,1.4040023144801528,6.221335468844736,8.317137686474458,33.68733655539234
209,195,154.62783812217833,-40.16658437950421,154.6276240475368,-40.166994998496634,1.5912222218521503,-0.3078373565914919,-0.42171802585289053,-36.99377831278651
210,197,155.62232533254,-40.614865215633905,155.62196092757424,-40.61480457517039,1.01948253914047,5.708596301520544,4.983843622054338,-12.695812441197852
213,205,156.98054360994794,-41.211926740882554,156.98051208999067,-41.2115846150151,1.2346077043701533,40.15211670822198,39.324760205579885,-2.0605551349990927
216,203,157.98943125437555,-41.64486284425495,157.98929348064556,-41.64480382108397,0.42722663373650277,78.94166514385432,83.05539678425765,5.211103202481139
217,207,158.29000926893858,-41.77237318505108,158.29008000546867,-41.77222960800602,0.550664407605721,50.83236487069909,48.21773332614298,-5.1436354598234395
219,204,155.49185389171626,-40.558879466130435,155.49157827198525,-40.5587793183905,0.835615020858618,91.18829805814588,68.38932176795326,-25.00208554792297
223,208,156.11039233074848,-40.83535034201351,156.11021154405472,-40.83521936916954,0.681752586302348,1.2791206058568119,1.11343680822393,-12.952945709282776
229,211,155.19901565385308,-40.43204344345286,155.19897999348808,-40.43177749710757,0.9623807191779866,3.9263518751443622,3.0776125978548485,-21.616485334960146
230,214,156.2412696454235,-40.89405916804965,156.24097822161184,-40.89404953861384,0.793813888419512,3.089591687599783,2.8421305768770075,-8.009508561146502
232,215,156.4398612301497,-40.981740760856184,156.4401322288834,-40.982017539339836,1.2390483731035487,13.807001874179756,14.277944835234576,3.4108995229117998
233,224,157.23981126066147,-41.33009690523111,157.23999817797966,-41.33000442711522,0.6051107037697137,255.23374464045992,244.54569454613488,-4.187553690982738
235,226,158.19957364206573,-41.74056310487631,158.19964137141275,-41.74037995550519,0.6839784836128163,9.624348140158101,9.91819358047953,3.0531464161748545
238,219,155.58072535585285,-40.602745910739294,155.58052057586545,-40.60267457368221,0.6158226499660681,20.733585194824208,20.993931956257352,1.2556765218691435
239,230,156.2516357622065,-40.901770665554366,156.25186740829625,-40.90163585548883,0.7955011020684811,4.366727503444392,3.9406724838888967,-9.756849247392497
240,221,156.28673756491565,-40.91668478282322,156.2869695354927,-40.916874407958765,0.9296418807447242,8.067708955713512,8.217278774231517,1.8539317585580524
241,231,156.75505707491433,-41.121688591890646,156.7549923940728,-41.121364505918706,1.179821975883065,10.856321088490004,10.34518129670163,-4.708222865020912
248,232,158.13557695312554,-41.71656115745079,158.13609437321026,-41.71646767210244,1.4305655144525018,1.3396656820947845,2.688763049829499,100.70403278713403
252,242,157.58013050765592,-41.4825801976524,157.5801945094254,-41.48177367723014,2.9085998805168822,2.8434431255708708,2.469168412376577,-13.162729010771104
253,236,154.6236755380868,-40.179072271728955,154.62302090546459,-40.17905871179194,1.8012381411056768,-0.24783288697898104,-0.38423680739507576,-55.03866822471518
255,237,155.7306069456013,-40.675360606537595,155.73028087740326,-40.675298362363804,0.9180294207454188,9.364362534210812,8.671060927576434,-7.4036177486886094
256,239,156.4512927401809,-40.99359894232585,156.45161988960652,-40.993771879716874,1.0852672584730512,0.9084131886307562,0.766271197552146,-15.6472839515749
259,243,157.70596395895376,-41.53645067772812,157.70601129434976,-41.53644716020502,0.1281827808724831,8.279461164336993,7.8150025434059245,-5.609768700065663
263,246,155.79967705438668,-40.70693990600304,155.79918439829368,-40.70677693645411,1.4668938675710768,11.681682626889542,11.755836423081027,0.6347869443122328
267,248,157.95119295952378,-41.64407831447163,157.95136906137236,-41.6438951754587,0.8118630526289451,3.437934439197208,2.7109194735128628,-21.146853686195094
268,251,155.24156876341596,-40.46261710854813,155.24181638158922,-40.463003037591236,1.5460471561022402,2.4402121019525764,2.4631533061179174,0.9401315626204857
269,266,155.80760866475998,-40.7135744155699,155.8076845808342,-40.71324854833218,1.1912717820715315,10.898186752570995,11.643638786564566,6.840147365044107
270,247,155.99353921763867,-40.796271190371506,155.99340078143607,-40.796237927633776,0.39583224150939916,0.33403692603706797,0.5067240034580044,51.6970023253577
276,261,155.0647952087828,-40.3846803919218,155.06474264194074,-40.38473115286405,0.23274871360322089,6.5766833243113165,6.4451914977045455,-1.999363814898908
277,262,155.10154640531258,-40.40227587193907,155.10176282387758,-40.40234394965699,0.6419253926413374,37.67252147497051,38.82771179445135,3.066400321115615
278,264,155.51831096812916,-40.58695756667311,155.51852004355896,-40.586836668363816,0.7184345191081846,1.459895628933106,0.8237516507150573,-43.57462037768712
279,265,155.56970599423352,-40.6110625785631,155.5693295566185,-40.6109983429453,1.0544457359182509,4.447002703033687,4.122425794176165,-7.298779212256831
280,268,156.72619977702885,-41.11871491850637,156.72648408801038,-41.11886168763375,0.9347281408950137,0.11953523044678298,0.10481225859912421,-12.316847336663162
281,272,158.54049819713515,-41.89629436468825,158.5402262058998,-41.89684976823343,2.1281511029990043,2.39620702085516,1.8422561274967204,-23.11782281485617
285,274,155.63568280540434,-40.64199868717943,155.63546370128753,-40.6422258824516,1.0135025681228302,3.8369236909405293,3.426075191065989,-10.707757906278061
286,281,155.84331959565498,-40.735288184405206,155.8432172850225,-40.73518819349395,0.4554843316024178,312.4228207143572,400.3127563535138,28.131727201679947
289,275,157.03111707138044,-41.25535758336553,157.03096574335396,-41.255427089458315,0.4799433538928922,62.703861478287976,63.91362100268863,1.9293222074043201
292,283,157.50511099559623,-41.45957521082847,157.50521788173728,-41.459453115531545,0.5256955902892757,36.90355808888383,37.387086203303156,1.3102479529337803
297,291,156.8536371253805,-41.18025857818648,156.8536233386353,-41.18004066750942,0.7853673307565201,185.686428267585,186.43018117724736,0.4005424179900594
298,295,157.59932063885321,-41.501867545531915,157.59916595622343,-41.5016156163362,0.9982386656656616,2.231343207749667,2.080767861181235,-6.748193018692489
300,287,158.2715889098163,-41.786742781934116,158.27168622414962,-41.78676311983491,0.2712846778873822,1.471645950437902,1.1699880381531882,-20.497994928396515
301,288,154.66703538480255,-40.21066509076643,154.66658847141957,-40.210442659476335,1.4665733722887395,3.81708159679399,2.4582093654335804,-35.59976900943752
302,278,154.83997390792507,-40.28812164199491,154.83971057198818,-40.28858806137167,1.8282075815513739,11.133396202178204,9.744934926145836,-12.471138642858334
303,279,155.1507984639647,-40.427861310042616,155.1501219566653,-40.428487975899344,2.9200078404895384,0.4116164189438487,0.4341323986581228,5.470136437231298
304,290,155.60379268145908,-40.63280517901421,155.60348683281936,-40.633502098766726,2.644397264776883,0.8749277502716833,0.6221837565729567,-28.887413117282474
306,300,156.42372007289208,-40.995656620073696,156.424006812329,-40.9947749851601,3.2681141109076304,0.4950941706245119,1.6032652172218937,223.83035639452888
308,293,157.11515841409806,-41.293766743070655,157.11545591120753,-41.2941345626088,1.5494737957846845,0.9745512124698066,0.5110932497116816,-47.556039829203314
309,301,155.11018223421027,-40.41434379959425,155.1109414967318,-40.4140489688641,2.33614222451471,1.7085934975351416,1.9233178365103203,12.5673157064536
310,297,155.34810434167935,-40.519120537155366,155.3480334070627,-40.51931278641614,0.7188068576009525,1.732236678165256,1.6831381264953345,-2.834402035749851
311,298,155.52933254803975,-40.5996233325821,155.52887170465542,-40.599431345774605,1.4368207767779584,5.529905285793554,6.172238532833274,11.615628366906899
318,305,158.47217735104473,-41.87681925039626,158.47222142714077,-41.877223539671874,1.4602287380189625,3.71237920625612,3.006459851743712,-19.01528144869439
321,312,156.05422098462932,-40.838483354000815,156.0546048590497,-40.838122734574945,1.6668896362221572,1.2715479379326076,1.4588139853514321,14.727407581919238
322,313,156.23384103506717,-40.91721200268772,156.23380951731895,-40.916832374527914,1.3693482620793826,4.959895442725165,4.773285214775723,-3.7623822942306067
329,311,155.78894095315553,-40.720485947337124,155.78863525935344,-40.72053841187501,0.8551855813488217,3.579776699127932,3.529868969545584,-1.3941576186723048
332,315,157.54621011715986,-41.48900030332245,157.54568084451458,-41.48958903901385,2.5552292580396254,2.2514514052791412,2.274194773788413,1.0101647522102275
334,319,155.27652908824635,-40.496199814122136,155.2763806728495,-40.49616106763126,0.42958133474748267,9.767076623476749,9.632199419689742,-1.380937295636722
335,320,155.72186700928637,-40.69473715250394,155.7221796665414,-40.694904213968364,1.0440274986591025,1.4343217182452577,2.154039585390433,50.17827297669834
336,330,156.727820951117,-41.13705518274423,156.72750081011787,-41.13699736637648,0.8926040022208012,0.7206331699870229,0.4886721568954925,-32.188500717460386
338,332,157.73349127587466,-41.571255113299486,157.73364504663274,-41.5709972286943,1.0165706578624742,15.147300342675909,14.883202578025188,-1.7435302573796176
339,326,154.8646093526647,-40.31171265294936,154.86416589303875,-40.31207544137633,1.7854074209367472,1.692822985929146,1.3962464494679256,-17.519642569033124
343,333,158.53946547567318,-41.91365039743264,158.539438003753,-41.91368419497111,0.14219780034577895,2.2604680947512774,2.6997656494898226,19.43391971594634
346,339,157.16005336354067,-41.32912475348104,157.16007982776134,-41.328712086980765,1.4873210313374434,6.028660977963774,6.133792198591882,1.743856903089892
350,338,157.10726541240163,-41.30604812819144,157.10775037848882,-41.3062878714036,1.57000290910789,0.33147357052158066,0.16505694115568478,-50.205097529807816
352,341,158.07497438177495,-41.72210844170105,158.07438714071932,-41.722361235052915,1.8215278480233592,0.41727708091135784,0.19496999913852225,-53.275651106287405
353,345,158.19111582894647,-41.771669526827175,158.19105635938809,-41.771450625140254,0.8040591679401803,0.026271509322274345,-0.09647484862011206,-467.2223298503664
354,342,154.77976421053216,-40.280767705092764,154.7799274274409,-40.28087546768999,0.5928199475971649,27.058659228151495,26.800601118489446,-0.9536988048305365
359,349,155.87604950191343,-40.77150503294475,155.8756980177821,-40.77080525252573,2.695311932093144,0.9063742246041137,0.21133487340596913,-76.68348595214344
364,346,154.75891470044766,-40.273164416472724,154.75880168241073,-40.273721465666675,2.029261183251019,0.22232294679692763,-0.0322435725628073,-114.50303399957133
366,348,155.66285626853977,-40.676536079475675,155.66254832029912,-40.676254381512976,1.3173186866238047,1.0049656143880101,0.5657742548230332,-43.70212804071207
368,353,156.94026548547419,-41.239140284836566,156.94009623633832,-41.23914541400247,0.4585417079633903,3.2778849515506825,2.9000740605267827,-11.526057094992526
370,356,157.56669076077128,-41.50953488980597,157.56662780331828,-41.50975774636514,0.8200395994048049,1.770087849794444,1.7796310008675704,0.5391343189116155
375,364,156.07244051094244,-40.860094253511676,156.0721862588689,-40.860215036772765,0.8174870526027485,2.142494210143704,1.0673527182559712,-50.1817688373412
380,371,154.74385144883954,-40.27082301058864,154.74392454302614,-40.27085800012041,0.23701661447464784,0.5755288008404191,0.6378553334287154,10.829437640181268
385,375,156.8806188568469,-41.219972032960506,156.88014038911456,-41.219900121522535,1.3212382461929277,0.05689876088352407,-0.2008556228102489,-453.0052670591808
387,378,158.1162942039833,-41.750445667303325,158.1164651947646,-41.75040791609297,0.4789322110446157,23.08746646140567,21.169339380957307,-8.308088215979922
388,379,154.59589336869985,-40.20984761410921,154.59539810199468,-40.209639557775645,1.554033482947153,7.03043603491256,6.0663857147461355,-13.712525302542128
389,381,155.15431720348786,-40.46047986024702,155.1536391200627,-40.46006799521127,2.3765734042469866,0.7285189955955952,0.6574582617022722,-9.754136038035337
390,391,155.410422887394,-40.576194093326045,155.41036760129342,-40.575995946718336,0.7291703749414372,2.4914759046520074,2.2541022759748026,-9.527430236591412
393,384,156.4023497469549,-41.012522371506826,156.40214322941424,-41.012806187806,1.1656160403177926,2.638828484372051,2.301025791839192,-12.801237160104561
395,386,158.2895064540744,-41.826768205226266,158.28937398371167,-41.82673603428255,0.37376037970938075,9.782253339963583,10.515733473413992,7.498069288942978
396,388,154.93281013282737,-40.362502694144865,154.9331677591243,-40.36270039841893,1.2119858107479855,0.1977901417628751,0.06356936363108523,-67.86019613288073
397,390,155.03952471747,-40.40988629458198,155.0395398600587,-40.4100752872305,0.6816385011454992,-0.03284873024762483,0.11883754048085259,461.77209768844955
398,394,157.31768003934582,-41.41337198989631,157.31776083926303,-41.4132625743749,0.45026907070255784,1.5086054928495136,1.0190756590561656,-32.44916156766106
399,403,157.33001547403515,-41.42011953908825,157.3305033497989,-41.419920802988194,1.4988325870775536,9.056352618513051,8.910386191078326,-1.6117573330386892
400,396,157.78044014084162,-41.61127851968894,157.78038323478756,-41.611360340734045,0.33199947484651265,5.446203568000511,5.6169927932111605,3.1359317197420133
405,405,156.27955022941347,-40.966575321297846,156.27971870338138,-40.966762384509245,0.8143948137522827,1.085355060901878,0.6076521419411166,-44.013515592198296
406,413,156.46121369720925,-41.04656461344309,156.4616315124012,-41.04624685993202,1.6110139709600504,2.8403708461944515,2.9637750155287708,4.344649907235073
407,407,156.61785836695188,-41.11360388600173,156.618294708007,-41.11419895463446,2.447410561199293,9.43761275148854,5.594017682960436,-40.726348598292255
408,408,156.96967382920184,-41.26745395552623,156.96944463656146,-41.26750246500833,0.6442907628634793,1.7192829251926678,1.6225157288424383,-5.628346267638611
410,411,155.67989489928797,-40.702151331889944,155.6797061726478,-40.70216694335908,0.5181289170137945,22.30004832897264,22.23724025068817,-0.2816499648696621
411,412,155.70393967607367,-40.71256198218388,155.70422209719007,-40.71271527898811,0.9478804256538389,6.4276564007786705,6.222454076603032,-3.1924905654692313
418,415,154.77851640298147,-40.30162843076313,154.7785734402952,-40.30185572916114,0.8331240235847197,0.4974885600119936,0.1790690379902654,-64.00539582539379
419,416,155.66400574326605,-40.69851736527793,155.66381215273998,-40.69848849144418,0.5385027511735623,1.5066784129614708,1.457523777918702,-3.262450342415952
420,417,156.26215948448004,-40.96105473081697,156.2623705781222,-40.96154244699955,1.8471822562678184,1.3493529969663045,0.8915936071730567,-33.924361588287844
421,426,156.6778121882282,-41.14484076395151,156.67795114234457,-41.14517112853416,1.2475444987003101,0.6554000168068096,0.1819662051108323,-72.23585589799123
422,418,156.70490699676375,-41.15599769813503,156.70437904297995,-41.155455364288464,2.4206870209741678,0.8216463171886772,0.36389231667450694,-55.711805790161506
424,427,157.23376384217357,-41.38609212519732,157.2338302791218,-41.386250124479865,0.5964317467924927,12.478543971100672,10.170129667637267,-18.499067750288102
425,421,157.752218664892,-41.606880072085985,157.7518028703375,-41.60706088077415,1.2947423595970384,2.3857180257536026,3.2522957550093534,36.32356045019258
429,433,157.91948116660393,-41.68139759532886,157.91928447824014,-41.682040702145954,2.3748134565660073,0.08879182572933968,0.0472715578518488,-46.761362925518995
432,429,154.6148747449321,-40.23221896608111,154.61479347630546,-40.23195537335279,0.9748657324569665,1.3819468697704456,1.415968863122507,2.4618886656411565
436,432,157.73813726723495,-41.60617344916645,157.7377599549282,-41.606480979068266,1.5024106627851093,0.6329683280240715,0.5653991214255785,-10.674974340252211
438,434,154.7257402712778,-40.28413226656747,154.72598656067947,-40.284240704890095,0.7809442419506055,6.5431783705502715,6.104290229507493,-6.707568037853581
443,444,157.32468122891902,-41.431148708341155,157.32442563678822,-41.43100546078744,0.8613124486319994,41.009788034164416,39.049499327380076,-4.780050814091659
445,440,158.2626236566184,-41.831138590307646,158.26279270782393,-41.831324110560374,0.807269272716746,25.806491993753653,23.124395505876468,-10.393107627826264
446,441,155.75597550945955,-40.747532856460104,155.7561834825521,-40.747701294204155,0.8303136205997195,8.207995505913765,8.327439467119568,1.4552147490790581
447,449,155.93098619746553,-40.82526393774644,155.93099094034912,-40.82460398414026,2.3758681140639655,20.029136763455735,17.96197052353319,-10.320795470797348
448,443,156.5819032862822,-41.10963622384206,156.5818081267529,-41.1095292303887,0.4636632518652693,3.186635621809108,2.852079003184374,-10.49874093966227
451,447,154.9660056689343,-40.39518132302198,154.966080007036,-40.395748792576676,2.0530322706835094,0.13962003721707644,-0.6457584370217404,-562.511291282452
453,450,156.49561276559695,-41.07509640001165,156.49525576315907,-41.075234928182894,1.0896687857178609,7.686593209670528,7.016633197465896,-8.715955091284831
462,458,157.86405669417258,-41.66827847352679,157.864045894856,-41.668222350741374,0.20411860766632098,1.5500584574562353,1.6013436614776275,3.3085980580084184
465,465,156.07609805843018,-40.895080230046965,156.07584960300818,-40.894758480324136,1.3411901305959508,1.7029062033929085,1.638409895702487,-3.787425729139842
466,460,154.65589381203395,-40.260535517209526,154.65610018094108,-40.26086335032205,1.3093081843203263,0.5902127754794707,0.7021469764624154,18.965058980977293
467,463,155.6539804610879,-40.708337845831686,155.65430636690638,-40.70881078980254,1.9208926765716252,0.7520997100614223,0.7267512099999763,-3.3703642911091936
468,464,155.7401839424881,-40.74641430454945,155.73966693438237,-40.746296390785325,1.4725878961867116,-0.02781145780995886,-0.13518540358068032,-386.0780923618915
472,477,158.25005019828404,-41.83589633997052,158.24995808761656,-41.835797058637446,0.43449132531341844,13.101936353113047,13.196897082430329,0.7247839308478982
473,480,155.2538035633097,-40.53369757989753,155.25420037210637,-40.53369280659502,1.0858389874020724,10.454153953495888,10.236327996563857,-2.083630659171519
475,473,156.88763595973447,-41.252007666471464,156.8874381699774,-41.25172948686766,1.1355484559168754,165.9598961153003,146.8061297497248,-11.5412017083142
477,474,156.95152052198083,-41.28134542017533,156.951222090573,-41.28131292765978,0.8157837297514502,13.309841495809177,14.073779219808623,5.73964554153394
478,483,157.6843656338123,-41.59758015894813,157.684166328174,-41.59736411735927,0.9448799370597671,14.90197535735101,15.56984602880173,4.481759333478343
480,478,158.49770591931417,-41.94212701322191,158.49768812535606,-41.94220911902239,0.299396676883859,0.7327878418062715,0.35152184404177234,-52.02952014388023
485,485,158.11371860426226,-41.78103185942604,158.11363510475005,-41.78100452764457,0.24479989420014514,1.7057048798962005,1.4419096811885526,-15.465465439935949
488,489,157.2916657202677,-41.43232539083229,157.2918100549118,-41.43258172101939,1.0016491584004548,10.253004006253665,9.882586260159316,-3.6127728602116806
489,493,157.49639050993036,-41.52096321546193,157.49670533007998,-41.520969336589665,0.848842081147995,12.788984259559538,13.190703008939511,3.141131001703253
492,490,155.42119440321363,-40.61225006002508,155.42138988654926,-40.61252442548056,1.1229356557583927,2.1070063234490894,1.6223770196033147,-23.00084714755174
494,491,155.53240428968817,-40.66235275696653,155.53212800395102,-40.66228650027028,0.7912943023654757,3.0800925674938053,2.9411275522622184,-4.5117155470642
497,501,158.40389027541747,-41.90901971880457,158.40382972368417,-41.90885843420543,0.6028618937007202,110.94278477230517,110.57099351270932,-0.3351198190661095
500,508,157.59286194901057,-41.566037540973184,157.59266530379477,-41.56582915670475,0.91832326513388,2.923033213436754,2.456973943453484,-15.944371341415625
501,500,157.77887740182157,-41.64365410959907,157.77901187676048,-41.64387336115713,0.8682634554693709,141.15154995677037,143.06699591690673,1.3570137633791473
506,512,156.5082646322385,-41.098368315505816,156.50798861957983,-41.098152275111026,1.079621013880461,338.6877096444038,344.66565720671906,1.7650323268569852
508,507,157.3357942587743,-41.457637154748426,157.33594449569247,-41.457535827397216,0.5453108211814605,5.345593074296013,5.431142458747921,1.6003721806522726
512,511,155.56323937801017,-40.68399685723676,155.56350393234325,-40.683935030687266,0.7557368043600018,0.5655022278384775,0.7113829544222755,25.796666998359814
516,523,158.01791223856873,-41.751103376818634,158.01781029929091,-41.75085537793912,0.9338323539230989,0.2352581049924973,0.23435022577951517,-0.38590773015496566
517,515,158.1915954539918,-41.82454345133694,158.19197140557625,-41.82515281316621,2.4144387218285037,2.6907629761745686,2.266340593342576,-15.773309897231815
518,524,158.23098359752467,-41.84136086266616,158.2308712722568,-41.84120882782187,0.6247555102200518,1.6151054947952028,1.8938448284205696,17.258274120398013
519,516,158.3093763113042,-41.87482502908664,158.30928808633493,-41.874806240964176,0.24597595335226685,4.750595385656577,4.558798564365112,-4.037321761195542
520,517,154.53081227580884,-40.221824203842985,154.5309019364884,-40.22162927136791,0.7437770130212178,5.190184204836001,4.06533913912536,-21.672546123942123
524,519,155.97585205580995,-40.866742933561824,155.97554608196472,-40.86670291819779,0.8453601824579096,0.9161049167589237,0.6479351418688406,-29.27282344896015
527,521,157.54751185997137,-41.552137308571616,157.54761006112665,-41.55230098614364,0.6459063983876973,39.7203137905298,38.007864866645164,-4.3112673603624
534,525,155.1697995023922,-40.51118030039392,155.1697646675261,-40.511078143102594,0.3799241440438556,1.259683849102809,0.6594607631144657,-47.648708556186
538,530,157.00948089972968,-41.32086841240859,157.00914155119003,-41.3209056350177,0.9272253444472972,2.890187780875698,2.767639026724867,-4.24016581073842
539,536,157.05430205079938,-41.34218382093151,157.0547626378216,-41.342098275103965,1.2824032848524098,7.064348042290099,6.752594228652212,-4.413058526726039
540,537,157.12400409462398,-41.371760892638996,157.12438531812887,-41.37155951484338,1.2594724097885306,1.7350113724687053,2.6500645386504735,52.74047079471078
541,538,158.40743020717008,-41.92008648913251,158.40763107455592,-41.92016279287549,0.6041223519445335,5.678890210812089,5.486657453273391,-3.38504092177559
542,531,158.44283314409682,-41.934438758340235,158.44270308301702,-41.93454539230989,0.5183509173489643,42.57782926449969,39.715889136139374,-6.721667538712523
546,534,155.82554175762044,-40.80608271095758,155.825642179172,-40.806470158043425,1.4213982705258343,3.3117895648646485,2.9689017320019677,-10.353551339748075
547,539,155.94809569926863,-40.86043008860448,155.94854398434677,-40.860357551149235,1.2481685393686266,1.7764747039921913,1.3316713947104342,-25.0385388703915
548,535,156.15120950112188,-40.94927339773054,156.1513902575908,-40.949444003702844,0.786622953740577,7.026873529342714,6.9678020510170775,-0.8406509392686022
552,542,157.76059564740285,-41.6480529662575,157.76064449666052,-41.648188215302696,0.5043175963620703,2.9321394788124175,2.731149744268968,-6.854712608175613
556,544,156.77868277151532,-41.22611539504721,156.77831620701957,-41.226284079665646,1.1635519250384765,3.7938451635132755,3.3397849660871994,-11.968337606208351
558,551,158.42211832324796,-41.932538669062126,158.42232920227082,-41.932437588877676,0.6718460283447169,3.8606314876215997,3.5034227496591472,-9.252598677386747
560,555,155.4215024399823,-40.632451939607336,155.42173079092137,-40.63245145880618,0.623868433296917,-0.07828285059103536,0.16769762227609997,314.2201274097497
561,556,155.74439393237702,-40.77619682669859,155.7442439267058,-40.77573304153621,1.7189780353724267,1.320865955593869,1.2539754220246881,-5.064142450329609
